ts_iso_utc,ts_unix,cpu_percent,cpu_percent_max,cpu_percent_min,cpu_frequency_mhz,cpu_count,memory_used,memory_available,memory_percent,memory_total,swap_used,swap_percent,disk_read_bytes_per_s,disk_write_bytes_per_s,disk_read_ops_per_s,disk_write_ops_per_s,disk_usage_percent_c,net_bytes_sent_per_s,net_bytes_recv_per_s,net_packets_sent_per_s,net_packets_recv_per_s,label
2026-03-04T22:03:22+00:00,1772661802.229938,1.25625,6.1,0.0,2304.0,16,14991618048,2032332800,88.1,17023950848,865161216,7.7,0.0,106505.573126094,0.0,16.001438270146334,34.4,1.0000898918841459,0.0,1.0000898918841459,0.0,0
2026-03-04T22:03:23+00:00,1772661803.2298875,9.475,15.2,4.7,2304.0,16,14995017728,2028933120,88.1,17023950848,865161216,7.7,228875.5684558183,4096.20704171487,6.000303283762015,1.0000505472936694,34.4,673.0340183286394,342.0172871744349,36.00181970257209,1.0000505472936694,0
2026-03-04T22:03:24+00:00,1772661804.2304325,4.8625,9.2,1.6,2304.0,16,14994927616,2029023232,88.1,17023950848,865161216,7.7,163750.75176750647,147375.67659075581,2.9983658160554163,3.9978210880738887,34.4,689.6241376927458,341.81370303031747,16.990739624314028,0.9994552720184722,0
2026-03-04T22:03:25+00:00,1772661805.230025,0.8875000000000001,3.1,0.0,2304.0,16,14998138880,2025811968,88.1,17023950848,865161216,7.7,200785.81165507282,0.0,7.002853364085966,0.0,34.4,2156.8788361384777,5096.0764338077015,6.002445740645114,7.002853364085966,0
2026-03-04T22:03:26+00:00,1772661806.230502,1.8375,4.6,0.0,2304.0,16,14996434944,2027515904,88.1,17023950848,865161216,7.7,0.0,221078.58151744964,0.0,6.996663730749726,34.4,324.8451017848087,868.5858260030732,4.997616950535519,6.996663730749726,0
2026-03-04T22:03:27+00:00,1772661807.2299166,1.84375,6.2,0.0,2304.0,16,14982590464,2041360384,88.0,17023950848,865161216,7.7,192624.7466566663,200821.54438673722,3.0017569812271385,11.006442264499508,34.4,0.0,0.0,0.0,0.0,0
2026-03-04T22:03:28+00:00,1772661808.2299244,1.3625,3.1,0.0,2304.0,16,14984544256,2039406592,88.0,17023950848,865161216,7.7,0.0,65535.48437905681,0.0,0.9999921322487917,34.4,0.9999921322487917,0.0,0.9999921322487917,0.0,0
2026-03-04T22:03:29+00:00,1772661809.2302966,0.4,1.6,0.0,2304.0,16,14983442432,2040508416,88.0,17023950848,865161216,7.7,12283.428459209244,20472.380765348742,0.999627967058044,3.998511868232176,34.4,542.797986112518,107.95982044226876,7.997023736464352,1.999255934116088,0
2026-03-04T22:03:30+00:00,1772661810.2300265,1.08125,4.7,0.0,2304.0,16,14981611520,2042339328,88.0,17023950848,865161216,7.7,32776.85395420316,520332.5565229751,1.00027020123911,45.01215905575995,34.4,428.1156461303391,0.0,6.00162120743466,0.0,0
2026-03-04T22:03:31+00:00,1772661811.2303529,0.1,1.6,0.0,2304.0,16,14983049216,2040901632,88.0,17023950848,865161216,7.7,0.0,45041.29874372955,0.0,2.9990211343925037,34.4,427.8603485066639,0.0,5.9980422687850075,0.0,0
2026-03-04T22:03:32+00:00,1772661812.229926,1.28125,4.7,0.0,2304.0,16,14975840256,2048110592,88.0,17023950848,865161216,7.7,0.0,69661.729484505,0.0,5.002134757331758,34.4,428.1827352275985,0.0,6.00256170879811,0.0,0
2026-03-04T22:03:33+00:00,1772661813.2303593,0.8875000000000001,3.1,0.0,2304.0,16,14979502080,2044448768,88.0,17023950848,865161216,7.7,32753.81083433962,4094.2263542924525,0.9995669810284308,0.9995669810284308,34.4,0.9995669810284308,0.0,0.9995669810284308,0.0,0
2026-03-04T22:03:34+00:00,1772661814.2299356,3.00625,7.5,1.5,2304.0,16,14993391616,2030559232,88.1,17023950848,865161216,7.7,65563.77739344315,4097.736087090197,1.000423849387255,1.000423849387255,34.4,66.02797405955883,0.0,1.000423849387255,0.0,0
2026-03-04T22:03:35+00:00,1772661815.2300124,0.39375000000000004,1.6,0.0,2304.0,16,14982889472,2041061376,88.0,17023950848,865161216,7.7,0.0,69626.6547072373,0.0,1.9998464702216598,34.4,161.98756408795444,111.99140233241295,2.99976970533249,1.9998464702216598,0
2026-03-04T22:03:36+00:00,1772661816.230245,2.0,11.9,0.0,2304.0,16,14984568832,2039382016,88.0,17023950848,865161216,7.7,0.0,81900.94193474572,0.0,2.999302072805629,34.4,0.0,0.0,0.0,0.0,0
2026-03-04T22:03:37+00:00,1772661817.2303755,3.975,11.9,0.0,2304.0,16,14985678848,2038272000,88.0,17023950848,865161216,7.7,0.0,12286.39766990532,0.0,2.9996088061292285,34.4,0.9998696020430762,0.0,0.9998696020430762,0.0,0
2026-03-04T22:03:38+00:00,1772661818.2304838,1.1625,4.6,0.0,2304.0,16,14982729728,2041221120,88.0,17023950848,865161216,7.7,0.0,36860.01019748934,0.0,7.999134157441263,34.4,0.9998917696801579,0.0,0.9998917696801579,0.0,0
