ts_iso_utc,ts_unix,cpu_percent,cpu_percent_max,cpu_percent_min,cpu_frequency_mhz,cpu_count,memory_used,memory_available,memory_percent,memory_total,swap_used,swap_percent,disk_read_bytes_per_s,disk_write_bytes_per_s,disk_read_ops_per_s,disk_write_ops_per_s,disk_usage_percent_c,net_bytes_sent_per_s,net_bytes_recv_per_s,net_packets_sent_per_s,net_packets_recv_per_s
2026-03-04T20:05:16+00:00,1772654716.2930465,1.45625,6.1,0.0,2304.0,16,14042750976,2981199872,82.5,17023950848,298192896,2.6,0.0,8188.53466962848,0.0,1.9991539720772655,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:17+00:00,1772654717.2929065,0.78125,3.1,0.0,2304.0,16,14034964480,2988986368,82.4,17023950848,298192896,2.6,0.0,69641.74648122417,0.0,3.0004199138854624,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:18+00:00,1772654718.29271,1.88125,9.4,0.0,2304.0,16,14040281088,2983669760,82.5,17023950848,298192896,2.6,0.0,61452.07268426224,0.0,2.000392991024161,34.3,55.01080725316444,66.01296870379733,1.0001964955120806,1.0001964955120806
2026-03-04T20:05:19+00:00,1772654719.2927396,1.06875,4.6,0.0,2304.0,16,14042451968,2981498880,82.5,17023950848,298192896,2.6,0.0,8191.757819659796,0.0,1.99994087394038,34.3,2504.925944610326,655.9806066524446,5.9998226218211395,3.99988174788076
2026-03-04T20:05:20+00:00,1772654720.292979,2.3375,6.2,0.0,2304.0,16,14045003776,2978947072,82.5,17023950848,298192896,2.6,32760.158127126782,249796.2057193417,1.9995213700638905,23.994256440766684,34.3,2697.354328216188,70696.07732066394,24.99401712579863,56.98635904682088
2026-03-04T20:05:21+00:00,1772654721.2927318,1.36875,6.1,0.0,2304.0,16,14032314368,2991636480,82.4,17023950848,298192896,2.6,0.0,372828.17806354805,0.0,5.001236506046479,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:22+00:00,1772654722.2928813,2.4875,6.1,0.0,2304.0,16,14044803072,2979147776,82.5,17023950848,298192896,2.6,0.0,0.0,0.0,0.0,34.3,0.0,219.96711745675913,0.0,1.9997010677887193
2026-03-04T20:05:23+00:00,1772654723.2928374,1.6625,4.7,0.0,2304.0,16,14033256448,2990694400,82.4,17023950848,298192896,2.6,0.0,73731.23451689509,0.0,3.0001316128293896,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:24+00:00,1772654724.2929125,5.675,12.3,1.6,2304.0,16,14039003136,2984947712,82.5,17023950848,298192896,2.6,0.0,81913.84811826772,0.0,3.9996996151497908,34.3,0.0,0.0,0.0,0.0
2026-03-04T20:05:25+00:00,1772654725.2931888,1.8562500000000002,6.2,0.0,2304.0,16,14029541376,2994409472,82.4,17023950848,298192896,2.6,0.0,12284.60543019924,0.0,1.9994474984048245,34.3,173.95193236121972,57.98397745373991,2.9991712476072365,0.9997237492024122
